seed,vectorizer,model,params,accuracy,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,precision_class_2,recall_class_2,f1_class_2
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.01}",0.5175,8.70502779999515,0.9827843999955803,954.609375,932.88671875,0.0,0.0,0.0,0.4764872521246459,0.9677790563866513,0.6385725132877752,0.825531914893617,0.23687423687423687,0.3681214421252372
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.1}",0.5315,8.798897600034252,0.9786097999894992,954.31640625,933.0,1.0,0.003205128205128205,0.006389776357827476,0.48484848484848486,0.9574223245109321,0.6437137330754352,0.8127208480565371,0.28083028083028083,0.41742286751361163
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 1.0}",0.58,8.817856300040148,0.9845435000024736,954.54296875,932.9296875,0.4514285714285714,0.2532051282051282,0.324435318275154,0.5362210604929052,0.8262370540851554,0.6503623188405797,0.7469135802469136,0.4432234432234432,0.5563218390804597
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.01}",0.518,12.66185360000236,1.0046512000262737,954.27734375,915.4453125,0.0,0.0,0.0,0.4767573696145125,0.9677790563866513,0.6388150398784657,0.826271186440678,0.23809523809523808,0.3696682464454976
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.1}",0.5425,12.786861899949145,1.0198914000065997,954.53125,915.53515625,0.8181818181818182,0.028846153846153848,0.05572755417956656,0.4910394265232975,0.9459148446490219,0.6464805348014157,0.8063492063492064,0.31013431013431014,0.4479717813051146
2,TfidfVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 1.0}",0.6035,12.826057200029027,1.0218217999790795,954.61328125,915.43359375,0.4918918918918919,0.2916666666666667,0.36619718309859156,0.5572100313479624,0.8181818181818182,0.6629370629370629,0.75139146567718,0.4945054945054945,0.5964653902798233
2,TfidfVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l2'}",0.6355,0.9389551999629475,1.8088321999530308,950.8984375,917.2109375,0.6710526315789473,0.16346153846153846,0.26288659793814434,0.5695067264573991,0.8768699654775605,0.6905301314000907,0.7815699658703071,0.5592185592185592,0.6519572953736655
2,TfidfVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l1'}",0.621,0.9476242000237107,1.818513999984134,950.8046875,917.21484375,0.6666666666666666,0.14102564102564102,0.2328042328042328,0.5532523230879199,0.8906789413118527,0.6825396825396826,0.7925233644859813,0.5177045177045178,0.6262924667651403
2,TfidfVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'elasticnet'}",0.637,1.0614417999750003,1.8186214999877848,950.71875,917.21875,0.7454545454545455,0.13141025641025642,0.22343324250681199,0.5682819383259912,0.8906789413118527,0.6938592559390407,0.7873070325900514,0.5604395604395604,0.6547788873038516
2,TfidfVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l2'}",0.601,0.885166099993512,1.3734632999985479,950.7734375,917.08203125,1.0,0.038461538461538464,0.07407407407407407,0.5374293785310734,0.8757192174913694,0.6660831509846827,0.75,0.5238095238095238,0.616822429906542
