seed,vectorizer,model,params,accuracy,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,precision_class_2,recall_class_2,f1_class_2,precision_class_3,recall_class_3,f1_class_3,precision_class_4,recall_class_4,f1_class_4
2,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l1'}",0.2638522427440633,0.7077064000040991,1.0963186000008136,408.44140625,406.0,0.0,0.0,0.0,0.7631578947368421,0.4393939393939394,0.5576923076923077,0.20821114369501467,1.0,0.3446601941747573,0.0,0.0,0.0,0.0,0.0,0.0
2,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'elasticnet'}",0.9076517150395779,0.7157877999998163,1.100727500001085,408.08984375,402.32421875,0.9875,0.9080459770114943,0.9461077844311377,0.9206349206349206,0.8787878787878788,0.8992248062015504,0.88,0.9295774647887324,0.9041095890410958,0.86,0.9885057471264368,0.9197860962566845,0.9016393442622951,0.8088235294117647,0.8527131782945736
2,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'gini'}",0.9366754617414248,1.1614342000102624,1.106114099995466,408.5,395.38671875,0.8969072164948454,1.0,0.9456521739130435,0.9384615384615385,0.9242424242424242,0.9312977099236641,0.9285714285714286,0.9154929577464789,0.9219858156028369,0.9560439560439561,1.0,0.9775280898876404,0.9821428571428571,0.8088235294117647,0.8870967741935484
2,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'entropy'}",0.9287598944591029,1.2099217000068165,1.1121281999949133,403.3203125,395.765625,0.8969072164948454,1.0,0.9456521739130435,0.9230769230769231,0.9090909090909091,0.916030534351145,0.9701492537313433,0.9154929577464789,0.9420289855072463,0.90625,1.0,0.9508196721311475,0.9814814814814815,0.7794117647058824,0.8688524590163934
2,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'log_loss'}",0.9287598944591029,1.2205416999931913,1.1204570999980206,404.02734375,395.46875,0.8969072164948454,1.0,0.9456521739130435,0.9230769230769231,0.9090909090909091,0.916030534351145,0.9701492537313433,0.9154929577464789,0.9420289855072463,0.90625,1.0,0.9508196721311475,0.9814814814814815,0.7794117647058824,0.8688524590163934
2,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'gini'}",0.941952506596306,1.6385592000006,1.1329575999989174,405.0546875,403.46875,0.8877551020408163,1.0,0.9405405405405406,0.9682539682539683,0.9242424242424242,0.9457364341085271,0.9565217391304348,0.9295774647887324,0.9428571428571428,0.9456521739130435,1.0,0.9720670391061452,0.9824561403508771,0.8235294117647058,0.896
2,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'entropy'}",0.9366754617414248,1.7472186999948462,1.1260925999959,405.9609375,399.7109375,0.9157894736842105,1.0,0.9560439560439561,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.9705882352941176,0.9295774647887324,0.9496402877697842,0.8969072164948454,1.0,0.9456521739130435,0.9821428571428571,0.8088235294117647,0.8870967741935484
2,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'log_loss'}",0.9366754617414248,1.744541299995035,1.1353647999931127,406.7734375,403.375,0.9157894736842105,1.0,0.9560439560439561,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.9705882352941176,0.9295774647887324,0.9496402877697842,0.8969072164948454,1.0,0.9456521739130435,0.9821428571428571,0.8088235294117647,0.8870967741935484
2,CountVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'gini'}",0.9472295514511874,2.1166901999968104,1.160031399995205,406.32421875,402.33203125,0.9157894736842105,1.0,0.9560439560439561,0.9682539682539683,0.9242424242424242,0.9457364341085271,0.9565217391304348,0.9295774647887324,0.9428571428571428,0.9456521739130435,1.0,0.9720670391061452,0.9666666666666667,0.8529411764705882,0.90625
2,CountVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'entropy'}",0.9472295514511874,2.3535110000084387,1.2690077000006568,410.08984375,403.0234375,0.925531914893617,1.0,0.9613259668508287,0.953125,0.9242424242424242,0.9384615384615385,0.9710144927536232,0.9436619718309859,0.9571428571428572,0.9354838709677419,1.0,0.9666666666666667,0.9661016949152542,0.8382352941176471,0.8976377952755905
2,CountVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'log_loss'}",0.9472295514511874,2.414435799990315,1.2035713000077521,410.54296875,407.78515625,0.925531914893617,1.0,0.9613259668508287,0.953125,0.9242424242424242,0.9384615384615385,0.9710144927536232,0.9436619718309859,0.9571428571428572,0.9354838709677419,1.0,0.9666666666666667,0.9661016949152542,0.8382352941176471,0.8976377952755905
2,CountVectorizer,SVC,"{'C': 0.1, 'kernel': 'linear'}",0.9551451187335093,1.7285510999936378,0.8013370999979088,413.68359375,406.82421875,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.927536231884058,0.9696969696969697,0.9481481481481482,0.9315068493150684,0.9577464788732394,0.9444444444444444,0.9560439560439561,1.0,0.9775280898876404,1.0,0.8676470588235294,0.9291338582677166
2,CountVectorizer,SVC,"{'C': 0.1, 'kernel': 'rbf'}",0.6068601583113457,3.4662048000027426,1.0655876000091666,409.78125,408.5625,0.6701030927835051,0.7471264367816092,0.7065217391304348,0.9,0.13636363636363635,0.23684210526315788,0.975,0.5492957746478874,0.7027027027027027,0.46875,0.8620689655172413,0.6072874493927125,0.5833333333333334,0.6176470588235294,0.6
2,CountVectorizer,SVC,"{'C': 0.1, 'kernel': 'sigmoid'}",0.7440633245382586,3.018785000007483,0.9308833000104642,413.55078125,407.79296875,0.8,0.9195402298850575,0.8556149732620321,0.9032258064516129,0.42424242424242425,0.5773195876288659,0.9795918367346939,0.676056338028169,0.8,0.5471698113207547,1.0,0.7073170731707317,0.975,0.5735294117647058,0.7222222222222222
2,CountVectorizer,SVC,"{'C': 1, 'kernel': 'linear'}",0.9551451187335093,1.7782174000021769,0.8168117000022903,414.1484375,405.66015625,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.927536231884058,0.9696969696969697,0.9481481481481482,0.9315068493150684,0.9577464788732394,0.9444444444444444,0.9560439560439561,1.0,0.9775280898876404,1.0,0.8676470588235294,0.9291338582677166
2,CountVectorizer,SVC,"{'C': 1, 'kernel': 'rbf'}",0.9340369393139841,2.9293506999965757,1.0837537000043085,412.515625,408.67578125,0.9882352941176471,0.9655172413793104,0.9767441860465116,0.9206349206349206,0.8787878787878788,0.8992248062015504,0.9295774647887324,0.9295774647887324,0.9295774647887324,0.9444444444444444,0.9770114942528736,0.96045197740113,0.8714285714285714,0.8970588235294118,0.8840579710144928
2,CountVectorizer,SVC,"{'C': 1, 'kernel': 'sigmoid'}",0.9445910290237467,1.9149598999938462,0.8087679999880493,419.375,406.96875,0.9767441860465116,0.9655172413793104,0.9710982658959537,0.9142857142857143,0.9696969696969697,0.9411764705882353,0.9285714285714286,0.9154929577464789,0.9219858156028369,0.925531914893617,1.0,0.9613259668508287,0.9830508474576272,0.8529411764705882,0.9133858267716536
2,CountVectorizer,SVC,"{'C': 10, 'kernel': 'linear'}",0.9551451187335093,1.724919600004796,0.7609700000029989,415.3515625,407.2421875,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.927536231884058,0.9696969696969697,0.9481481481481482,0.9315068493150684,0.9577464788732394,0.9444444444444444,0.9560439560439561,1.0,0.9775280898876404,1.0,0.8676470588235294,0.9291338582677166
2,CountVectorizer,SVC,"{'C': 10, 'kernel': 'rbf'}",0.941952506596306,3.1906815999973333,0.9700622999953339,413.484375,408.984375,0.9767441860465116,0.9655172413793104,0.9710982658959537,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9315068493150684,0.9577464788732394,0.9444444444444444,0.9770114942528736,0.9770114942528736,0.9770114942528736,0.8955223880597015,0.8823529411764706,0.8888888888888888
2,CountVectorizer,SVC,"{'C': 10, 'kernel': 'sigmoid'}",0.9023746701846965,1.4399981000024127,0.7394149000028847,413.1328125,407.05859375,0.9195402298850575,0.9195402298850575,0.9195402298850575,0.8732394366197183,0.9393939393939394,0.9051094890510949,0.8125,0.9154929577464789,0.8609271523178808,0.9555555555555556,0.9885057471264368,0.9717514124293786,0.9607843137254902,0.7205882352941176,0.8235294117647058
2,CountVectorizer,MultinomialNB,{'alpha': 0.01},0.9762532981530343,1.3516051000042353,1.0978723000007449,412.234375,404.11328125,0.9880952380952381,0.9540229885057471,0.9707602339181286,0.9701492537313433,0.9848484848484849,0.9774436090225563,0.9722222222222222,0.9859154929577465,0.9790209790209791,1.0,1.0,1.0,0.9420289855072463,0.9558823529411765,0.948905109489051
2,CountVectorizer,MultinomialNB,{'alpha': 0.1},0.978891820580475,1.3472571000020253,1.1078123999905074,412.46875,403.62890625,0.9882352941176471,0.9655172413793104,0.9767441860465116,0.9558823529411765,0.9848484848484849,0.9701492537313433,0.9859154929577465,0.9859154929577465,0.9859154929577465,1.0,1.0,1.0,0.9558823529411765,0.9558823529411765,0.9558823529411765
2,CountVectorizer,MultinomialNB,{'alpha': 1.0},0.9736147757255936,1.337651999987429,1.0930332999996608,410.83984375,403.671875,0.9882352941176471,0.9655172413793104,0.9767441860465116,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.9722222222222222,0.9859154929577465,0.9790209790209791,0.9885057471264368,0.9885057471264368,0.9885057471264368,0.9420289855072463,0.9558823529411765,0.948905109489051
2,CountVectorizer,LogisticRegression,"{'C': 0.1, 'penalty': 'l2'}",0.9525065963060686,1.2941251000011107,1.0869491999910679,448.33984375,403.65625,0.9880952380952381,0.9540229885057471,0.9707602339181286,0.9142857142857143,0.9696969696969697,0.9411764705882353,0.92,0.971830985915493,0.9452054794520548,0.9456521739130435,1.0,0.9720670391061452,1.0,0.8529411764705882,0.9206349206349206
2,CountVectorizer,LogisticRegression,"{'C': 1, 'penalty': 'l2'}",0.9525065963060686,1.238626899998053,1.102373699992313,448.37890625,403.7109375,0.9880952380952381,0.9540229885057471,0.9707602339181286,0.9142857142857143,0.9696969696969697,0.9411764705882353,0.92,0.971830985915493,0.9452054794520548,0.9456521739130435,1.0,0.9720670391061452,1.0,0.8529411764705882,0.9206349206349206
2,CountVectorizer,LogisticRegression,"{'C': 10, 'penalty': 'l2'}",0.9498680738786279,0.8178666999883717,1.095475099995383,443.61328125,407.0859375,0.9879518072289156,0.9425287356321839,0.9647058823529412,0.8904109589041096,0.9848484848484849,0.935251798561151,0.9452054794520548,0.971830985915493,0.9583333333333334,0.9456521739130435,1.0,0.9720670391061452,0.9827586206896551,0.8382352941176471,0.9047619047619048
2,CountVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'ball_tree'}",0.5936675461741425,1.3280476000072667,1.1814054999995278,411.40625,411.4609375,0.8627450980392157,0.5057471264367817,0.6376811594202898,0.7450980392156863,0.5757575757575758,0.6495726495726496,0.82,0.5774647887323944,0.6776859504132231,0.4142857142857143,1.0,0.5858585858585859,0.8823529411764706,0.22058823529411764,0.35294117647058826
2,CountVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'kd_tree'}",0.5936675461741425,1.3471266999986256,1.1795084000041243,411.59765625,413.9453125,0.8627450980392157,0.5057471264367817,0.6376811594202898,0.7450980392156863,0.5757575757575758,0.6495726495726496,0.82,0.5774647887323944,0.6776859504132231,0.4142857142857143,1.0,0.5858585858585859,0.8823529411764706,0.22058823529411764,0.35294117647058826
2,CountVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'brute'}",0.5936675461741425,1.3412591999949655,1.2025525999924866,411.4921875,414.5078125,0.8627450980392157,0.5057471264367817,0.6376811594202898,0.7450980392156863,0.5757575757575758,0.6495726495726496,0.82,0.5774647887323944,0.6776859504132231,0.4142857142857143,1.0,0.5858585858585859,0.8823529411764706,0.22058823529411764,0.35294117647058826
2,CountVectorizer,KNeighbors,"{'n_neighbors': 5, 'algorithm': 'ball_tree'}",0.49868073878627966,1.312281400008942,1.2071869000064908,412.86328125,415.3671875,0.8378378378378378,0.3563218390804598,0.5,0.8571428571428571,0.36363636363636365,0.5106382978723404,0.9069767441860465,0.5492957746478874,0.6842105263157895,0.3320610687022901,1.0,0.498567335243553,0.8888888888888888,0.11764705882352941,0.2077922077922078
2,CountVectorizer,KNeighbors,"{'n_neighbors': 5, 'algorithm': 'kd_tree'}",0.49868073878627966,1.401769999996759,1.227529299998423,411.49609375,412.53125,0.8378378378378378,0.3563218390804598,0.5,0.8571428571428571,0.36363636363636365,0.5106382978723404,0.9069767441860465,0.5492957746478874,0.6842105263157895,0.3320610687022901,1.0,0.498567335243553,0.8888888888888888,0.11764705882352941,0.2077922077922078
2,CountVectorizer,KNeighbors,"{'n_neighbors': 5, 'algorithm': 'brute'}",0.49868073878627966,1.3651908000028925,1.199056199999177,411.453125,414.32421875,0.8378378378378378,0.3563218390804598,0.5,0.8571428571428571,0.36363636363636365,0.5106382978723404,0.9069767441860465,0.5492957746478874,0.6842105263157895,0.3320610687022901,1.0,0.498567335243553,0.8888888888888888,0.11764705882352941,0.2077922077922078
2,CountVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'ball_tree'}",0.46701846965699206,1.3465120999899227,1.264397300008568,411.4765625,412.8984375,0.875,0.3218390804597701,0.47058823529411764,0.8695652173913043,0.30303030303030304,0.449438202247191,0.9714285714285714,0.4788732394366197,0.6415094339622641,0.3107142857142857,1.0,0.47411444141689374,0.8888888888888888,0.11764705882352941,0.2077922077922078
2,CountVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'kd_tree'}",0.46701846965699206,0.7895837999967625,1.3430403000093065,411.359375,416.6953125,0.875,0.3218390804597701,0.47058823529411764,0.8695652173913043,0.30303030303030304,0.449438202247191,0.9714285714285714,0.4788732394366197,0.6415094339622641,0.3107142857142857,1.0,0.47411444141689374,0.8888888888888888,0.11764705882352941,0.2077922077922078
2,CountVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'brute'}",0.46701846965699206,1.4082541999960085,1.3222270000114804,414.0546875,419.37890625,0.875,0.3218390804597701,0.47058823529411764,0.8695652173913043,0.30303030303030304,0.449438202247191,0.9714285714285714,0.4788732394366197,0.6415094339622641,0.3107142857142857,1.0,0.47411444141689374,0.8888888888888888,0.11764705882352941,0.2077922077922078
2,CountVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'sqrt'}",0.6781002638522428,0.7398222000047099,1.2075832999980776,412.265625,406.0625,0.6428571428571429,0.7241379310344828,0.6810810810810811,0.676923076923077,0.6666666666666666,0.6717557251908397,0.6571428571428571,0.647887323943662,0.6524822695035462,0.7272727272727273,0.8275862068965517,0.7741935483870968,0.6808510638297872,0.47058823529411764,0.5565217391304348
2,CountVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'log2'}",0.5408970976253298,1.4260778000025311,1.1494972000073176,412.35546875,407.765625,0.5487804878048781,0.5172413793103449,0.5325443786982249,0.3942307692307692,0.6212121212121212,0.4823529411764706,0.5079365079365079,0.4507042253521127,0.47761194029850745,0.6702127659574468,0.7241379310344828,0.6961325966850829,0.6666666666666666,0.35294117647058826,0.46153846153846156
2,CountVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': None}",0.7994722955145118,0.9829552000010153,1.1146546999952989,412.3203125,407.2421875,0.8043478260869565,0.8505747126436781,0.8268156424581006,0.819672131147541,0.7575757575757576,0.7874015748031497,0.7777777777777778,0.8873239436619719,0.8289473684210527,0.8,0.9655172413793104,0.875,0.8,0.47058823529411764,0.5925925925925926
2,CountVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'sqrt'}",0.6121372031662269,1.3462586999958148,1.141135400001076,412.31640625,407.0078125,0.5813953488372093,0.5747126436781609,0.5780346820809249,0.5846153846153846,0.5757575757575758,0.5801526717557252,0.6363636363636364,0.5915492957746479,0.6131386861313869,0.6016949152542372,0.8160919540229885,0.6926829268292682,0.7045454545454546,0.45588235294117646,0.5535714285714286
2,CountVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'log2'}",0.46437994722955145,1.4665730999986408,1.3168153000005987,412.0703125,407.80859375,0.44047619047619047,0.42528735632183906,0.4327485380116959,0.4406779661016949,0.3939393939393939,0.416,0.4583333333333333,0.30985915492957744,0.3697478991596639,0.4883720930232558,0.7241379310344828,0.5833333333333334,0.4745762711864407,0.4117647058823529,0.4409448818897638
2,CountVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': None}",0.7519788918205804,1.0171636999875773,1.148183199999039,411.48828125,407.29296875,0.7191011235955056,0.735632183908046,0.7272727272727273,0.625,0.7575757575757576,0.684931506849315,0.7341772151898734,0.8169014084507042,0.7733333333333333,0.9375,0.8620689655172413,0.8982035928143712,0.7450980392156863,0.5588235294117647,0.6386554621848739
2,CountVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'sqrt'}",0.6121372031662269,1.3852458000037586,1.0957648000039626,412.34765625,406.09765625,0.5813953488372093,0.5747126436781609,0.5780346820809249,0.5846153846153846,0.5757575757575758,0.5801526717557252,0.6363636363636364,0.5915492957746479,0.6131386861313869,0.6016949152542372,0.8160919540229885,0.6926829268292682,0.7045454545454546,0.45588235294117646,0.5535714285714286
2,CountVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'log2'}",0.46437994722955145,1.3426966999977594,1.0685387999983504,412.7890625,406.96875,0.44047619047619047,0.42528735632183906,0.4327485380116959,0.4406779661016949,0.3939393939393939,0.416,0.4583333333333333,0.30985915492957744,0.3697478991596639,0.4883720930232558,0.7241379310344828,0.5833333333333334,0.4745762711864407,0.4117647058823529,0.4409448818897638
2,CountVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': None}",0.7519788918205804,0.9595993999973871,1.0407707999984268,412.2890625,402.75390625,0.7191011235955056,0.735632183908046,0.7272727272727273,0.625,0.7575757575757576,0.684931506849315,0.7341772151898734,0.8169014084507042,0.7733333333333333,0.9375,0.8620689655172413,0.8982035928143712,0.7450980392156863,0.5588235294117647,0.6386554621848739
2,CountVectorizer,GradientBoosting,"{'n_estimators': 100, 'criterion': 'friedman_mse'}",0.9340369393139841,18.320041600003606,1.09380930000043,412.70703125,402.3515625,0.9130434782608695,0.9655172413793104,0.9385474860335196,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9456521739130435,1.0,0.9720670391061452,0.9508196721311475,0.8529411764705882,0.8992248062015504
2,CountVectorizer,GradientBoosting,"{'n_estimators': 100, 'criterion': 'squared_error'}",0.9366754617414248,18.151030499997432,1.0571530000015628,412.95703125,402.5859375,0.9230769230769231,0.9655172413793104,0.9438202247191011,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.9285714285714286,0.9154929577464789,0.9219858156028369,0.9456521739130435,1.0,0.9720670391061452,0.9365079365079365,0.8676470588235294,0.9007633587786259
2,CountVectorizer,GradientBoosting,"{'n_estimators': 150, 'criterion': 'friedman_mse'}",0.9366754617414248,27.19876359999762,1.126004699995974,412.52734375,402.73828125,0.9230769230769231,0.9655172413793104,0.9438202247191011,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9456521739130435,1.0,0.9720670391061452,0.9516129032258065,0.8676470588235294,0.9076923076923077
2,CountVectorizer,GradientBoosting,"{'n_estimators': 150, 'criterion': 'squared_error'}",0.9366754617414248,27.089791499995044,1.0572658000019146,413.05859375,406.703125,0.9230769230769231,0.9655172413793104,0.9438202247191011,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.9285714285714286,0.9154929577464789,0.9219858156028369,0.9456521739130435,1.0,0.9720670391061452,0.9365079365079365,0.8676470588235294,0.9007633587786259
2,CountVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'friedman_mse'}",0.9366754617414248,36.433400599999004,1.1574961000005715,413.10546875,403.3984375,0.9230769230769231,0.9655172413793104,0.9438202247191011,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9456521739130435,1.0,0.9720670391061452,0.9516129032258065,0.8676470588235294,0.9076923076923077
2,CountVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'squared_error'}",0.9366754617414248,36.43082680000225,1.1889702000044053,412.88671875,407.44140625,0.9230769230769231,0.9655172413793104,0.9438202247191011,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.9285714285714286,0.9154929577464789,0.9219858156028369,0.9456521739130435,1.0,0.9720670391061452,0.9365079365079365,0.8676470588235294,0.9007633587786259
2,CountVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.01}",0.6279683377308707,1.7384254000062356,1.2340460999985225,411.9375,402.80859375,0.5789473684210527,0.7586206896551724,0.6567164179104478,0.8235294117647058,0.42424242424242425,0.56,0.9705882352941176,0.4647887323943662,0.6285714285714286,0.5029585798816568,0.9770114942528736,0.6640625,0.9285714285714286,0.38235294117647056,0.5416666666666666
2,CountVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.1}",0.7467018469656992,1.7712997999915387,1.227513199992245,412.94140625,407.2734375,0.5526315789473685,0.9655172413793104,0.702928870292887,0.8518518518518519,0.696969696969697,0.7666666666666667,0.92,0.647887323943662,0.7603305785123967,0.85,0.9770114942528736,0.9090909090909091,0.9565217391304348,0.3235294117647059,0.4835164835164835
2,CountVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 1.0}",0.7071240105540897,1.6965825999941444,1.1989018000022043,412.12109375,402.77734375,0.6483516483516484,0.6781609195402298,0.6629213483146067,0.75,0.6818181818181818,0.7142857142857143,0.6301369863013698,0.647887323943662,0.6388888888888888,0.6982758620689655,0.9310344827586207,0.7980295566502463,0.9487179487179487,0.5441176470588235,0.6915887850467289
2,CountVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.01}",0.6411609498680739,2.667046999995364,1.2036183000018355,412.80078125,407.28125,0.49324324324324326,0.8390804597701149,0.6212765957446809,0.8285714285714286,0.4393939393939394,0.5742574257425742,1.0,0.4507042253521127,0.6213592233009708,0.6159420289855072,0.9770114942528736,0.7555555555555555,0.9230769230769231,0.35294117647058826,0.5106382978723404
2,CountVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.1}",0.7915567282321899,2.6161417000112124,1.1396391000016592,412.125,402.85546875,0.6666666666666666,0.8505747126436781,0.7474747474747475,0.8983050847457628,0.803030303030303,0.848,0.75,0.8873239436619719,0.8129032258064516,0.8514851485148515,0.9885057471264368,0.9148936170212766,1.0,0.35294117647058826,0.5217391304347826
2,CountVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 1.0}",0.7572559366754618,2.8716924999898765,1.2063022999936948,413.296875,407.28515625,0.7070707070707071,0.8045977011494253,0.7526881720430108,0.7833333333333333,0.7121212121212122,0.746031746031746,0.6710526315789473,0.7183098591549296,0.6938775510204082,0.7745098039215687,0.9080459770114943,0.8359788359788359,0.9523809523809523,0.5882352941176471,0.7272727272727273
2,CountVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.01}",0.6728232189973615,3.797107499995036,1.3790239000081783,412.1328125,402.88671875,0.4774193548387097,0.8505747126436781,0.6115702479338843,0.8541666666666666,0.6212121212121212,0.7192982456140351,1.0,0.4788732394366197,0.6476190476190476,0.7083333333333334,0.9770114942528736,0.821256038647343,0.9545454545454546,0.3088235294117647,0.4666666666666667
2,CountVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.1}",0.8153034300791556,3.7764104999951087,1.204685899996548,413.22265625,407.33984375,0.6833333333333333,0.9425287356321839,0.7922705314009661,0.8870967741935484,0.8333333333333334,0.859375,0.7777777777777778,0.8873239436619719,0.8289473684210527,0.9247311827956989,0.9885057471264368,0.9555555555555556,1.0,0.3382352941176471,0.5054945054945055
2,CountVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 1.0}",0.762532981530343,3.5007122000097297,1.1420045999984723,412.03515625,402.8984375,0.6545454545454545,0.8275862068965517,0.7309644670050761,0.8363636363636363,0.696969696969697,0.7603305785123967,0.676056338028169,0.676056338028169,0.676056338028169,0.8061224489795918,0.9080459770114943,0.8540540540540541,0.9777777777777777,0.6470588235294118,0.7787610619469026
2,CountVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l2'}",0.9604221635883905,1.3420392999978503,1.098285300002317,410.640625,403.71875,0.9875,0.9080459770114943,0.9461077844311377,0.9411764705882353,0.9696969696969697,0.9552238805970149,0.9333333333333333,0.9859154929577465,0.958904109589041,0.9775280898876404,1.0,0.9886363636363636,0.9552238805970149,0.9411764705882353,0.9481481481481482
2,CountVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l1'}",0.9445910290237467,0.7934396000055131,1.1464806000003591,410.4765625,407.1484375,0.9529411764705882,0.9310344827586207,0.9418604651162791,0.9130434782608695,0.9545454545454546,0.9333333333333333,0.9178082191780822,0.9436619718309859,0.9305555555555556,0.945054945054945,0.9885057471264368,0.9662921348314607,1.0,0.8970588235294118,0.9457364341085271
2,CountVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'elasticnet'}",0.9577836411609498,0.829104999997071,1.242385400008061,409.75390625,403.70703125,0.975609756097561,0.9195402298850575,0.9467455621301775,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9210526315789473,0.9859154929577465,0.9523809523809523,0.9886363636363636,1.0,0.9942857142857143,0.9552238805970149,0.9411764705882353,0.9481481481481482
2,CountVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l2'}",0.9630606860158312,0.7826481999945827,1.2175193000002764,408.98828125,407.3359375,0.9759036144578314,0.9310344827586207,0.9529411764705882,0.9552238805970149,0.9696969696969697,0.9624060150375939,0.9452054794520548,0.971830985915493,0.9583333333333334,0.9775280898876404,1.0,0.9886363636363636,0.9552238805970149,0.9411764705882353,0.9481481481481482
2,CountVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l1'}",0.9182058047493403,0.8679949999932433,1.2002250000077765,410.49609375,403.74609375,0.9090909090909091,0.9195402298850575,0.9142857142857143,0.8805970149253731,0.8939393939393939,0.8872180451127819,0.9154929577464789,0.9154929577464789,0.9154929577464789,0.9534883720930233,0.9425287356321839,0.9479768786127167,0.9253731343283582,0.9117647058823529,0.9185185185185185
2,CountVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'elasticnet'}",0.9472295514511874,0.8473222000029637,1.168247399997199,409.83203125,407.35546875,0.9318181818181818,0.9425287356321839,0.9371428571428572,0.9375,0.9090909090909091,0.9230769230769231,0.8961038961038961,0.971830985915493,0.9324324324324325,0.9883720930232558,0.9770114942528736,0.9826589595375722,0.984375,0.9264705882352942,0.9545454545454546
2,CountVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l2'}",0.9630606860158312,1.3459953000128735,1.0769250999874203,411.4765625,407.35546875,0.9534883720930233,0.9425287356321839,0.9479768786127167,0.9692307692307692,0.9545454545454546,0.9618320610687023,0.9444444444444444,0.9577464788732394,0.951048951048951,0.9886363636363636,1.0,0.9942857142857143,0.9558823529411765,0.9558823529411765,0.9558823529411765
2,CountVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l1'}",0.8258575197889182,0.9937474000034854,1.0933064999990165,410.3046875,407.53125,0.8902439024390244,0.8390804597701149,0.863905325443787,0.6666666666666666,0.7878787878787878,0.7222222222222222,0.8142857142857143,0.8028169014084507,0.8085106382978723,0.8723404255319149,0.9425287356321839,0.9060773480662984,0.8909090909090909,0.7205882352941176,0.7967479674796748
