seed,vectorizer,model,params,accuracy,hamming_loss,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_bug,recall_class_bug,f1_class_bug,precision_class_docs,recall_class_docs,f1_class_docs,precision_class_feature,recall_class_feature,f1_class_feature,precision_class_question,recall_class_question,f1_class_question,precision_class_won't fix,recall_class_won't fix,f1_class_won't fix
5,TfidfVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'entropy'}",0.47593582887700536,0.1679144385026738,0.8156244000419974,2.104123500001151,372.5390625,372.24609375,0.6,0.0967741935483871,0.16666666666666666,1.0,0.25925925925925924,0.4117647058823529,0.0,0.0,0.0,0.7098765432098766,0.9504132231404959,0.8127208480565371,0.2,0.024390243902439025,0.043478260869565216
5,TfidfVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'log_loss'}",0.47593582887700536,0.1679144385026738,0.7016002999735065,1.8365135000203736,372.5234375,372.48046875,0.6,0.0967741935483871,0.16666666666666666,1.0,0.25925925925925924,0.4117647058823529,0.0,0.0,0.0,0.7098765432098766,0.9504132231404959,0.8127208480565371,0.2,0.024390243902439025,0.043478260869565216
5,TfidfVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'gini'}",0.45454545454545453,0.1754010695187166,0.762992900039535,1.865858900011517,374.8828125,374.73828125,0.5,0.0967741935483871,0.16216216216216217,1.0,0.2222222222222222,0.36363636363636365,0.0,0.0,0.0,0.6993865030674846,0.9421487603305785,0.8028169014084507,0.0,0.0,0.0
5,TfidfVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'entropy'}",0.47593582887700536,0.1657754010695187,0.8223790999618359,1.8367127000237815,375.36328125,375.046875,0.6,0.0967741935483871,0.16666666666666666,0.875,0.25925925925925924,0.4,0.0,0.0,0.0,0.7204968944099379,0.9586776859504132,0.8226950354609929,0.2,0.024390243902439025,0.043478260869565216
5,TfidfVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'log_loss'}",0.47593582887700536,0.1657754010695187,0.8136546000023372,1.8291055000154302,375.40625,375.109375,0.6,0.0967741935483871,0.16666666666666666,0.875,0.25925925925925924,0.4,0.0,0.0,0.0,0.7204968944099379,0.9586776859504132,0.8226950354609929,0.2,0.024390243902439025,0.043478260869565216
5,TfidfVectorizer,SVC,"{'estimator__C': 0.1, 'estimator__kernel': 'linear'}",0.46524064171123,0.18716577540106952,1.4675301000243053,1.8486043000011705,376.23828125,375.46484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,1.0,0.7857142857142857,0.0,0.0,0.0
5,TfidfVectorizer,SVC,"{'estimator__C': 0.1, 'estimator__kernel': 'rbf'}",0.46524064171123,0.18716577540106952,1.4797062000143342,1.842633599997498,376.44140625,376.07421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,1.0,0.7857142857142857,0.0,0.0,0.0
5,TfidfVectorizer,SVC,"{'estimator__C': 0.1, 'estimator__kernel': 'sigmoid'}",0.46524064171123,0.18716577540106952,1.890204299998004,1.8266861000447534,376.32421875,375.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,1.0,0.7857142857142857,0.0,0.0,0.0
5,TfidfVectorizer,SVC,"{'estimator__C': 1, 'estimator__kernel': 'linear'}",0.44919786096256686,0.17005347593582887,1.450976799998898,1.8213063000002876,376.37890625,375.58203125,0.5,0.1935483870967742,0.27906976744186046,0.7142857142857143,0.18518518518518517,0.29411764705882354,0.0,0.0,0.0,0.7333333333333333,0.9090909090909091,0.8118081180811808,0.3333333333333333,0.04878048780487805,0.0851063829787234
5,TfidfVectorizer,SVC,"{'estimator__C': 1, 'estimator__kernel': 'rbf'}",0.45454545454545453,0.17326203208556148,0.9946082000387833,1.8408075000043027,376.5859375,376.08984375,0.0,0.0,0.0,1.0,0.037037037037037035,0.07142857142857142,0.0,0.0,0.0,0.6982248520710059,0.9752066115702479,0.8137931034482758,0.0,0.0,0.0
5,TfidfVectorizer,SVC,"{'estimator__C': 1, 'estimator__kernel': 'sigmoid'}",0.44385026737967914,0.17005347593582887,1.436271900020074,1.816448199970182,376.58203125,375.95703125,0.5555555555555556,0.16129032258064516,0.25,0.7142857142857143,0.18518518518518517,0.29411764705882354,0.0,0.0,0.0,0.7254901960784313,0.9173553719008265,0.8102189781021898,0.25,0.024390243902439025,0.044444444444444446
5,TfidfVectorizer,SVC,"{'estimator__C': 10, 'estimator__kernel': 'linear'}",0.3582887700534759,0.2160427807486631,1.4653979999711737,1.8272854999522679,376.703125,375.92578125,0.27586206896551724,0.25806451612903225,0.26666666666666666,0.6428571428571429,0.3333333333333333,0.43902439024390244,0.2,0.1,0.13333333333333333,0.7421875,0.7851239669421488,0.7630522088353414,0.23809523809523808,0.24390243902439024,0.24096385542168675
5,TfidfVectorizer,SVC,"{'estimator__C': 10, 'estimator__kernel': 'rbf'}",0.42780748663101603,0.18823529411764706,1.0020008999854326,1.8413772999774665,376.69140625,375.83203125,0.25,0.0967741935483871,0.13953488372093023,0.6666666666666666,0.14814814814814814,0.24242424242424243,0.0,0.0,0.0,0.7248322147651006,0.8925619834710744,0.8,0.09090909090909091,0.024390243902439025,0.038461538461538464
5,TfidfVectorizer,SVC,"{'estimator__C': 10, 'estimator__kernel': 'sigmoid'}",0.27807486631016043,0.25026737967914436,0.9857707999763079,1.8212438999908045,376.4765625,375.6640625,0.2571428571428571,0.2903225806451613,0.2727272727272727,0.43478260869565216,0.37037037037037035,0.4,0.14285714285714285,0.1,0.11764705882352941,0.7155963302752294,0.6446280991735537,0.6782608695652174,0.22916666666666666,0.2682926829268293,0.24719101123595505
5,TfidfVectorizer,MultinomialNB,{'estimator__alpha': 0.01},0.37967914438502676,0.20106951871657755,1.8213901000563055,1.785965799994301,375.75,375.6015625,0.25,0.16129032258064516,0.19607843137254902,0.5263157894736842,0.37037037037037035,0.43478260869565216,0.0,0.0,0.0,0.7611940298507462,0.8429752066115702,0.8,0.09523809523809523,0.04878048780487805,0.06451612903225806
5,TfidfVectorizer,MultinomialNB,{'estimator__alpha': 0.1},0.39037433155080214,0.19358288770053475,1.8366613000398502,1.7803694999893196,375.6484375,375.421875,0.2777777777777778,0.16129032258064516,0.20408163265306123,0.5882352941176471,0.37037037037037035,0.45454545454545453,0.0,0.0,0.0,0.75,0.8429752066115702,0.7937743190661478,0.1111111111111111,0.04878048780487805,0.06779661016949153
5,TfidfVectorizer,MultinomialNB,{'estimator__alpha': 1.0},0.44385026737967914,0.17005347593582887,1.816499600012321,1.782009000016842,375.4609375,375.33984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7204968944099379,0.9586776859504132,0.8226950354609929,0.0,0.0,0.0
5,TfidfVectorizer,LogisticRegression,"{'estimator__C': 0.1, 'estimator__penalty': 'l2'}",0.46524064171123,0.18716577540106952,1.8426313999807462,1.7808549999608658,375.6484375,375.47265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,1.0,0.7857142857142857,0.0,0.0,0.0
5,TfidfVectorizer,LogisticRegression,"{'estimator__C': 1, 'estimator__penalty': 'l2'}",0.45454545454545453,0.17326203208556148,1.8415458999807015,1.783845099969767,375.59375,375.265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.9834710743801653,0.8178694158075601,0.0,0.0,0.0
5,TfidfVectorizer,LogisticRegression,"{'estimator__C': 10, 'estimator__penalty': 'l2'}",0.41711229946524064,0.18823529411764706,1.8854243999812752,1.8061121999635361,375.4375,375.1953125,0.3076923076923077,0.12903225806451613,0.18181818181818182,0.5714285714285714,0.14814814814814814,0.23529411764705882,0.0,0.0,0.0,0.7328767123287672,0.8842975206611571,0.8014981273408239,0.08333333333333333,0.024390243902439025,0.03773584905660377
5,TfidfVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'ball_tree'}",0.40106951871657753,0.20748663101604278,1.8061688999878243,1.8186721000238322,375.328125,376.52734375,0.2631578947368421,0.16129032258064516,0.2,0.4444444444444444,0.2962962962962963,0.35555555555555557,0.0,0.0,0.0,0.7368421052631579,0.8099173553719008,0.7716535433070866,0.13636363636363635,0.07317073170731707,0.09523809523809523
