mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_classifier;param_classifier__estimator__max_depth;param_classifier__estimator__n_estimators;param_vectorizer;param_classifier__estimator__C;param_classifier__estimator__kernel;param_classifier__estimator__alpha;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0.7074696540832519;0.021350846049374705;0.02034792900085449;0.005408455049898427;OneVsRestClassifier(estimator=RandomForestClassifier());10;200.0;TfidfVectorizer();;;;{'classifier': OneVsRestClassifier(estimator=RandomForestClassifier()), 'classifier__estimator__max_depth': 10, 'classifier__estimator__n_estimators': 200, 'vectorizer': TfidfVectorizer()};0.8695652173913043;0.8695652173913043;0.8695652173913043;0.9565217391304348;0.7391304347826086;0.8608695652173912;0.06956521739130438;17
0.6758937835693359;0.052577461409315296;0.024912691116333006;0.0033356663736119193;OneVsRestClassifier(estimator=RandomForestClassifier());10;200.0;CountVectorizer();;;;{'classifier': OneVsRestClassifier(estimator=RandomForestClassifier()), 'classifier__estimator__max_depth': 10, 'classifier__estimator__n_estimators': 200, 'vectorizer': CountVectorizer()};0.8695652173913043;0.8695652173913043;0.9130434782608695;0.9565217391304348;0.782608695652174;0.8782608695652174;0.05768043113661564;12
0.3860670566558838;0.02295411932944938;0.017305278778076173;0.002789767413640299;OneVsRestClassifier(estimator=RandomForestClassifier());20;100.0;TfidfVectorizer();;;;{'classifier': OneVsRestClassifier(estimator=RandomForestClassifier()), 'classifier__estimator__max_depth': 20, 'classifier__estimator__n_estimators': 100, 'vectorizer': TfidfVectorizer()};0.8695652173913043;0.8260869565217391;0.9565217391304348;0.9565217391304348;0.8695652173913043;0.8956521739130435;0.05217391304347828;3
0.3627234935760498;0.018128344311724106;0.014224815368652343;0.004866550061905405;OneVsRestClassifier(estimator=RandomForestClassifier());20;100.0;CountVectorizer();;;;{'classifier': OneVsRestClassifier(estimator=RandomForestClassifier()), 'classifier__estimator__max_depth': 20, 'classifier__estimator__n_estimators': 100, 'vectorizer': CountVectorizer()};0.8695652173913043;0.8695652173913043;0.9130434782608695;0.9565217391304348;0.8695652173913043;0.8956521739130435;0.03478260869565219;3
0.5301126956939697;0.012205165511281079;0.019005250930786134;0.0027276084179699476;OneVsRestClassifier(estimator=RandomForestClassifier());20;150.0;TfidfVectorizer();;;;{'classifier': OneVsRestClassifier(estimator=RandomForestClassifier()), 'classifier__estimator__max_depth': 20, 'classifier__estimator__n_estimators': 150, 'vectorizer': TfidfVectorizer()};0.8695652173913043;0.8695652173913043;0.9565217391304348;0.9565217391304348;0.8695652173913043;0.9043478260869566;0.04259982161362051;1
0.5248069763183594;0.02073953300089751;0.016537809371948244;0.004049284112793844;OneVsRestClassifier(estimator=RandomForestClassifier());20;150.0;CountVectorizer();;;;{'classifier': OneVsRestClassifier(estimator=RandomForestClassifier()), 'classifier__estimator__max_depth': 20, 'classifier__estimator__n_estimators': 150, 'vectorizer': CountVectorizer()};0.8695652173913043;0.8695652173913043;0.8695652173913043;0.9565217391304348;0.8695652173913043;0.8869565217391304;0.03478260869565219;9
0.7404310226440429;0.011744614393611836;0.02679142951965332;0.004784572850606412;OneVsRestClassifier(estimator=RandomForestClassifier());20;200.0;TfidfVectorizer();;;;{'classifier': OneVsRestClassifier(estimator=RandomForestClassifier()), 'classifier__estimator__max_depth': 20, 'classifier__estimator__n_estimators': 200, 'vectorizer': TfidfVectorizer()};0.8695652173913043;0.8695652173913043;0.9130434782608695;0.9565217391304348;0.8695652173913043;0.8956521739130435;0.03478260869565219;3
0.728985071182251;0.030104352840297766;0.02316451072692871;0.0029799548897434746;OneVsRestClassifier(estimator=RandomForestClassifier());20;200.0;CountVectorizer();;;;{'classifier': OneVsRestClassifier(estimator=RandomForestClassifier()), 'classifier__estimator__max_depth': 20, 'classifier__estimator__n_estimators': 200, 'vectorizer': CountVectorizer()};0.8695652173913043;0.8695652173913043;0.9130434782608695;0.9565217391304348;0.8695652173913043;0.8956521739130435;0.03478260869565219;3
0.017203283309936524;0.005144947807498019;0.004860544204711914;0.004319276784624449;OneVsRestClassifier(estimator=SVC());;;TfidfVectorizer();1.0;linear;;{'classifier': OneVsRestClassifier(estimator=SVC()), 'classifier__estimator__C': 1, 'classifier__estimator__kernel': 'linear', 'vectorizer': TfidfVectorizer()};0.6086956521739131;0.6086956521739131;0.6521739130434783;0.6086956521739131;0.5217391304347826;0.6000000000000001;0.042599821613620505;31
0.017550563812255858;0.004271172315862633;0.003017711639404297;0.004027100562050975;OneVsRestClassifier(estimator=SVC());;;CountVectorizer();1.0;linear;;{'classifier': OneVsRestClassifier(estimator=SVC()), 'classifier__estimator__C': 1, 'classifier__estimator__kernel': 'linear', 'vectorizer': CountVectorizer()};0.5652173913043478;0.6521739130434783;0.5217391304347826;0.6521739130434783;0.5652173913043478;0.5913043478260869;0.05217391304347827;32
0.016436147689819335;0.007274452684892506;0.005162572860717774;0.0038923020486404075;OneVsRestClassifier(estimator=SVC());;;TfidfVectorizer();1.0;rbf;;{'classifier': OneVsRestClassifier(estimator=SVC()), 'classifier__estimator__C': 1, 'classifier__estimator__kernel': 'rbf', 'vectorizer': TfidfVectorizer()};0.391304347826087;0.391304347826087;0.4782608695652174;0.43478260869565216;0.34782608695652173;0.40869565217391307;0.04433930011819813;37
0.014089584350585938;0.006594529476487578;0.0;0.0;OneVsRestClassifier(estimator=SVC());;;CountVectorizer();1.0;rbf;;{'classifier': OneVsRestClassifier(estimator=SVC()), 'classifier__estimator__C': 1, 'classifier__estimator__kernel': 'rbf', 'vectorizer': CountVectorizer()};0.5652173913043478;0.5652173913043478;0.4782608695652174;0.6086956521739131;0.4782608695652174;0.5391304347826087;0.05217391304347825;34
0.01637740135192871;0.006737398340535408;0.0037842273712158205;0.003619304786590714;OneVsRestClassifier(estimator=SVC());;;TfidfVectorizer();10.0;linear;;{'classifier': OneVsRestClassifier(estimator=SVC()), 'classifier__estimator__C': 10, 'classifier__estimator__kernel': 'linear', 'vectorizer': TfidfVectorizer()};0.6521739130434783;0.6086956521739131;0.6521739130434783;0.6521739130434783;0.4782608695652174;0.608695652173913;0.06735623210795508;30
0.015029382705688477;0.004574262680412483;0.006403923034667969;0.0037584024042059887;OneVsRestClassifier(estimator=SVC());;;CountVectorizer();10.0;linear;;{'classifier': OneVsRestClassifier(estimator=SVC()), 'classifier__estimator__C': 10, 'classifier__estimator__kernel': 'linear', 'vectorizer': CountVectorizer()};0.5652173913043478;0.6521739130434783;0.5217391304347826;0.6521739130434783;0.5652173913043478;0.5913043478260869;0.05217391304347827;32
0.0214052677154541;0.004895493418654921;0.0015764713287353515;0.002172690678417302;OneVsRestClassifier(estimator=SVC());;;TfidfVectorizer();10.0;rbf;;{'classifier': OneVsRestClassifier(estimator=SVC()), 'classifier__estimator__C': 10, 'classifier__estimator__kernel': 'rbf', 'vectorizer': TfidfVectorizer()};0.30434782608695654;0.34782608695652173;0.391304347826087;0.391304347826087;0.30434782608695654;0.34782608695652173;0.038888138739126776;38
0.018392324447631836;0.008968467945676377;0.0017217636108398438;0.0034435272216796872;OneVsRestClassifier(estimator=SVC());;;CountVectorizer();10.0;rbf;;{'classifier': OneVsRestClassifier(estimator=SVC()), 'classifier__estimator__C': 10, 'classifier__estimator__kernel': 'rbf', 'vectorizer': CountVectorizer()};0.5217391304347826;0.43478260869565216;0.4782608695652174;0.5652173913043478;0.43478260869565216;0.48695652173913045;0.0507039295203939;36
0.014218902587890625;0.003759470647845589;0.0020705699920654298;0.0027430400162388353;OneVsRestClassifier(estimator=MultinomialNB());;;TfidfVectorizer();;;0.01;{'classifier': OneVsRestClassifier(estimator=MultinomialNB()), 'classifier__estimator__alpha': 0.01, 'vectorizer': TfidfVectorizer()};0.6521739130434783;0.8260869565217391;0.9130434782608695;0.7391304347826086;0.7391304347826086;0.7739130434782607;0.08867860023639625;25
0.017919588088989257;0.00451076016308512;0.0031691074371337892;0.0030876113384861116;OneVsRestClassifier(estimator=MultinomialNB());;;CountVectorizer();;;0.01;{'classifier': OneVsRestClassifier(estimator=MultinomialNB()), 'classifier__estimator__alpha': 0.01, 'vectorizer': CountVectorizer()};0.782608695652174;0.8695652173913043;0.9130434782608695;0.782608695652174;0.7391304347826086;0.817391304347826;0.06389973242043072;23
0.02136063575744629;0.005006254278750949;0.001429128646850586;0.0017753841591547188;OneVsRestClassifier(estimator=MultinomialNB());;;TfidfVectorizer();;;1.0;{'classifier': OneVsRestClassifier(estimator=MultinomialNB()), 'classifier__estimator__alpha': 1.0, 'vectorizer': TfidfVectorizer()};0.7391304347826086;0.9130434782608695;0.8695652173913043;0.8695652173913043;0.782608695652174;0.8347826086956521;0.06389973242043072;21
0.015730571746826173;0.005813508275536345;0.004636573791503906;0.005284651060836024;OneVsRestClassifier(estimator=MultinomialNB());;;CountVectorizer();;;1.0;{'classifier': OneVsRestClassifier(estimator=MultinomialNB()), 'classifier__estimator__alpha': 1.0, 'vectorizer': CountVectorizer()};0.8260869565217391;0.8695652173913043;0.8695652173913043;0.8260869565217391;0.8695652173913043;0.8521739130434783;0.02129991080681023;19
0.024449491500854494;0.006193156257421386;0.0060173988342285155;0.0039816070670498855;OneVsRestClassifier(estimator=LogisticRegression());;;TfidfVectorizer();1.0;;;{'classifier': OneVsRestClassifier(estimator=LogisticRegression()), 'classifier__estimator__C': 1, 'vectorizer': TfidfVectorizer()};0.4782608695652174;0.5652173913043478;0.5217391304347826;0.5652173913043478;0.391304347826087;0.5043478260869565;0.06507230237867721;35
0.02546529769897461;0.0053943170547247656;0.0038060665130615233;0.0023079655936966282;OneVsRestClassifier(estimator=LogisticRegression());;;CountVectorizer();1.0;;;{'classifier': OneVsRestClassifier(estimator=LogisticRegression()), 'classifier__estimator__C': 1, 'vectorizer': CountVectorizer()};0.8695652173913043;0.782608695652174;0.7391304347826086;0.9130434782608695;0.6521739130434783;0.7913043478260869;0.09284415871331574;24
0.024581241607666015;0.003909015088394371;0.0014153003692626953;0.0016165408288215998;OneVsRestClassifier(estimator=LogisticRegression());;;TfidfVectorizer();10.0;;;{'classifier': OneVsRestClassifier(estimator=LogisticRegression()), 'classifier__estimator__C': 10, 'vectorizer': TfidfVectorizer()};0.6956521739130435;0.782608695652174;0.7391304347826086;0.8260869565217391;0.6521739130434783;0.7391304347826088;0.06148754619013457;27
0.019033527374267577;0.0015567950949067597;0.0028766632080078126;0.0032964923249626187;OneVsRestClassifier(estimator=LogisticRegression());;;CountVectorizer();10.0;;;{'classifier': OneVsRestClassifier(estimator=LogisticRegression()), 'classifier__estimator__C': 10, 'vectorizer': CountVectorizer()};0.8695652173913043;0.8260869565217391;0.8260869565217391;0.9565217391304348;0.8260869565217391;0.8608695652173914;0.050703929520393924;16
0.01871833801269531;0.002305151052815541;0.002951383590698242;0.003727634621551294;OneVsRestClassifier(estimator=SGDClassifier());;;TfidfVectorizer();;;0.0001;{'classifier': OneVsRestClassifier(estimator=SGDClassifier()), 'classifier__estimator__alpha': 0.0001, 'vectorizer': TfidfVectorizer()};0.7391304347826086;0.8260869565217391;0.6086956521739131;0.9130434782608695;0.7391304347826086;0.7652173913043478;0.1014078590407878;26
0.01091303825378418;0.0034485344783198053;0.00599517822265625;0.003299492020309745;OneVsRestClassifier(estimator=SGDClassifier());;;CountVectorizer();;;0.0001;{'classifier': OneVsRestClassifier(estimator=SGDClassifier()), 'classifier__estimator__alpha': 0.0001, 'vectorizer': CountVectorizer()};0.8260869565217391;0.782608695652174;0.8260869565217391;0.9130434782608695;0.8260869565217391;0.8347826086956521;0.042599821613620456;21
0.011268711090087891;0.0009923205998674488;0.0019215106964111327;0.003843021392822265;OneVsRestClassifier(estimator=SGDClassifier());;;TfidfVectorizer();;;0.001;{'classifier': OneVsRestClassifier(estimator=SGDClassifier()), 'classifier__estimator__alpha': 0.001, 'vectorizer': TfidfVectorizer()};0.6956521739130435;0.7391304347826086;0.6956521739130435;0.6956521739130435;0.5217391304347826;0.6695652173913043;0.07580693814853344;29
0.012572813034057616;0.003372250120609407;0.0006783485412597656;0.0013566970825195312;OneVsRestClassifier(estimator=SGDClassifier());;;CountVectorizer();;;0.001;{'classifier': OneVsRestClassifier(estimator=SGDClassifier()), 'classifier__estimator__alpha': 0.001, 'vectorizer': CountVectorizer()};0.782608695652174;0.6086956521739131;0.7391304347826086;0.8260869565217391;0.6956521739130435;0.7304347826086957;0.07480282840906631;28
