seed,vectorizer,model,params,accuracy,hamming_loss,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_cs.AI,recall_class_cs.AI,f1_class_cs.AI,precision_class_cs.CL,recall_class_cs.CL,f1_class_cs.CL,precision_class_cs.LG,recall_class_cs.LG,f1_class_cs.LG,precision_class_math.OC,recall_class_math.OC,f1_class_math.OC,precision_class_stat.ML,recall_class_stat.ML,f1_class_stat.ML
3,CountVectorizer,SGD,"{'estimator__alpha': 0.0001, 'estimator__penalty': 'l2'}",0.3862559241706161,0.18341232227488152,1.2135723999963375,1.7972546000019065,927.98046875,923.61328125,0.528957528957529,0.40773809523809523,0.46050420168067224,0.889487870619946,0.8188585607940446,0.8527131782945736,0.7467248908296943,0.7856049004594181,0.7656716417910447,0.7849462365591398,0.6790697674418604,0.7281795511221946,0.5291970802919708,0.45454545454545453,0.48903878583473864
3,CountVectorizer,SGD,"{'estimator__alpha': 0.0001, 'estimator__penalty': 'l1'}",0.3783570300157978,0.17756714060031595,0.6917039000036311,1.7974409999951604,927.6015625,923.62890625,0.5365853658536586,0.3273809523809524,0.4066543438077634,0.8997214484679665,0.8014888337468983,0.847769028871391,0.7667161961367014,0.7901990811638591,0.7782805429864253,0.8304093567251462,0.6604651162790698,0.7357512953367875,0.57,0.3573667711598746,0.4393063583815029
3,CountVectorizer,SGD,"{'estimator__alpha': 0.0001, 'estimator__penalty': 'elasticnet'}",0.37993680884676145,0.1819905213270142,0.7042935999998008,1.7884287999986554,927.8828125,923.55078125,0.5418326693227091,0.40476190476190477,0.46337308347529815,0.8956043956043956,0.8089330024813896,0.8500651890482399,0.755192878338279,0.77947932618683,0.7671439336850038,0.807909604519774,0.6651162790697674,0.7295918367346939,0.5215827338129496,0.45454545454545453,0.48576214405360135
3,CountVectorizer,SGD,"{'estimator__alpha': 0.001, 'estimator__penalty': 'l2'}",0.38941548183254343,0.16524486571879937,1.125280300002487,1.7934163000027183,927.8671875,923.625,0.6363636363636364,0.20833333333333334,0.31390134529147984,0.9422492401215805,0.7692307692307693,0.8469945355191257,0.7975646879756468,0.8024502297090352,0.8,0.8639455782312925,0.5906976744186047,0.7016574585635359,0.7520661157024794,0.2852664576802508,0.41363636363636364
3,CountVectorizer,SGD,"{'estimator__alpha': 0.001, 'estimator__penalty': 'l1'}",0.31516587677725116,0.18941548183254345,1.118584899995767,1.818627100001322,927.984375,923.59375,0.6363636363636364,0.1875,0.2896551724137931,0.956989247311828,0.6625310173697271,0.782991202346041,0.7915966386554621,0.7212863705972435,0.7548076923076923,0.7703703703703704,0.48372093023255813,0.5942857142857143,0.6984126984126984,0.13793103448275862,0.23036649214659685
3,CountVectorizer,SGD,"{'estimator__alpha': 0.001, 'estimator__penalty': 'elasticnet'}",0.3570300157977883,0.17235387045813585,1.1948716000042623,1.7889668999996502,927.88671875,923.66796875,0.6442307692307693,0.19940476190476192,0.30454545454545456,0.9478827361563518,0.7220843672456576,0.819718309859155,0.8074534161490683,0.7963246554364471,0.8018504240555128,0.8309859154929577,0.5488372093023256,0.6610644257703081,0.7631578947368421,0.18181818181818182,0.2936708860759494
3,CountVectorizer,SGD,"{'estimator__alpha': 0.01, 'estimator__penalty': 'l2'}",0.2669826224328594,0.19826224328593997,1.0886962000004132,1.7862378999998327,928.01171875,923.609375,1.0,0.008928571428571428,0.017699115044247787,0.9565217391304348,0.6004962779156328,0.7378048780487805,0.8130360205831904,0.7258805513016845,0.7669902912621359,0.8651685393258427,0.3581395348837209,0.506578947368421,0.8888888888888888,0.025078369905956112,0.04878048780487805
3,CountVectorizer,SGD,"{'estimator__alpha': 0.01, 'estimator__penalty': 'l1'}",0.15876777251184834,0.25450236966824646,1.0867311999973026,1.7897950999977184,927.9296875,923.6875,0.0,0.0,0.0,0.9507042253521126,0.3349875930521092,0.4954128440366973,0.7620689655172413,0.33843797856049007,0.4687168610816543,0.6666666666666666,0.32558139534883723,0.4375,0.0,0.0,0.0
3,CountVectorizer,SGD,"{'estimator__alpha': 0.01, 'estimator__penalty': 'elasticnet'}",0.23222748815165878,0.21674565560821485,1.1121658999982174,1.7879726999963168,928.01171875,923.58984375,0.0,0.0,0.0,0.9603960396039604,0.4813895781637717,0.6413223140495867,0.794392523364486,0.6508422664624809,0.7154882154882155,0.7666666666666667,0.3209302325581395,0.4524590163934426,1.0,0.01567398119122257,0.030864197530864196
5,TfidfVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'gini'}",0.41627172195892576,0.17203791469194313,7.8611392000020714,0.9903612999987672,923.66796875,768.15625,0.6739130434782609,0.18452380952380953,0.2897196261682243,0.9347826086956522,0.7468982630272953,0.8303448275862069,0.7609618104667609,0.8238897396630934,0.7911764705882353,0.8571428571428571,0.5302325581395348,0.6551724137931034,0.6703910614525139,0.3761755485893417,0.4819277108433735
