seed,vectorizer,model,params,accuracy,hamming_loss,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_ENTREGA,recall_class_ENTREGA,f1_class_ENTREGA,precision_class_OUTROS,recall_class_OUTROS,f1_class_OUTROS,precision_class_PRODUTO,recall_class_PRODUTO,f1_class_PRODUTO,precision_class_CONDICOESDERECEBIMENTO,recall_class_CONDICOESDERECEBIMENTO,f1_class_CONDICOESDERECEBIMENTO,precision_class_ANUNCIO,recall_class_ANUNCIO,f1_class_ANUNCIO
5,TfidfVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'log2'}",0.38760504201680673,0.22079831932773109,1.894074299983913,1.8985608000075445,391.9296875,391.94140625,0.5882352941176471,0.3691275167785235,0.4536082474226804,0.366412213740458,0.2222222222222222,0.276657060518732,0.8676880222841226,0.8175853018372703,0.8418918918918918,0.37398373983739835,0.2911392405063291,0.3274021352313167,0.17777777777777778,0.0963855421686747,0.125
5,TfidfVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': None}",0.4422268907563025,0.20126050420168068,1.9352532999764662,1.898535800020909,391.96875,391.98828125,0.6995515695067265,0.5234899328859061,0.5988483685220729,0.3728813559322034,0.3055555555555556,0.33587786259541985,0.861850443599493,0.8923884514435696,0.8768536428110896,0.23232323232323232,0.14556962025316456,0.17898832684824903,0.0,0.0,0.0
5,TfidfVectorizer,GradientBoosting,"{'estimator__n_estimators': 100, 'estimator__criterion': 'friedman_mse'}",0.49369747899159666,0.17521008403361343,0.9278937999915797,1.9140824999776669,392.08203125,391.234375,0.8669724770642202,0.6342281879194631,0.7325581395348837,0.7051282051282052,0.25462962962962965,0.3741496598639456,0.8434782608695652,0.8910761154855643,0.8666241225271218,0.4503311258278146,0.43037974683544306,0.4401294498381877,0.0392156862745098,0.024096385542168676,0.029850746268656716
5,TfidfVectorizer,GradientBoosting,"{'estimator__n_estimators': 100, 'estimator__criterion': 'squared_error'}",0.5126050420168067,0.16869747899159665,0.9227461999980733,1.9332099999883212,391.234375,390.97265625,0.8669724770642202,0.6342281879194631,0.7325581395348837,0.6756756756756757,0.23148148148148148,0.3448275862068966,0.8457648546144121,0.8779527559055118,0.8615582743077914,0.5384615384615384,0.3987341772151899,0.4581818181818182,0.23076923076923078,0.14457831325301204,0.17777777777777778
5,TfidfVectorizer,GradientBoosting,"{'estimator__n_estimators': 150, 'estimator__criterion': 'friedman_mse'}",0.45483193277310924,0.1829831932773109,1.154251599975396,1.487788600003114,391.03515625,391.171875,0.867579908675799,0.6375838926174496,0.7350096711798839,0.6741573033707865,0.2777777777777778,0.39344262295081966,0.84472049689441,0.8923884514435696,0.8679004467134652,0.33653846153846156,0.4430379746835443,0.3825136612021858,0.22033898305084745,0.1566265060240964,0.18309859154929578
5,TfidfVectorizer,GradientBoosting,"{'estimator__n_estimators': 150, 'estimator__criterion': 'squared_error'}",0.4800420168067227,0.17605042016806724,1.1410483999934513,1.9266890000144485,391.24609375,391.37890625,0.867579908675799,0.6375838926174496,0.7350096711798839,0.6867469879518072,0.2638888888888889,0.38127090301003347,0.8484848484848485,0.8818897637795275,0.8648648648648649,0.40588235294117647,0.43670886075949367,0.42073170731707316,0.22033898305084745,0.1566265060240964,0.18309859154929578
5,TfidfVectorizer,GradientBoosting,"{'estimator__n_estimators': 200, 'estimator__criterion': 'friedman_mse'}",0.5199579831932774,0.16869747899159665,1.3421947000024375,1.939309300010791,391.37890625,391.42578125,0.8642533936651584,0.6409395973154363,0.7360308285163777,0.6941176470588235,0.27314814814814814,0.3920265780730897,0.8488664987405542,0.884514435695538,0.8663239074550129,0.5701754385964912,0.41139240506329117,0.47794117647058826,0.06896551724137931,0.04819277108433735,0.05673758865248227
5,TfidfVectorizer,GradientBoosting,"{'estimator__n_estimators': 200, 'estimator__criterion': 'squared_error'}",0.453781512605042,0.18445378151260505,1.3409029000031296,1.4642876000143588,391.42578125,391.41796875,0.8565022421524664,0.6409395973154363,0.7332053742802304,0.6853932584269663,0.2824074074074074,0.4,0.8467336683417085,0.884514435695538,0.865211810012837,0.3399014778325123,0.43670886075949367,0.38227146814404434,0.19696969696969696,0.1566265060240964,0.174496644295302
5,TfidfVectorizer,AdaBoost,"{'estimator__n_estimators': 50, 'estimator__learning_rate': 0.01}",0.5199579831932774,0.15756302521008403,0.7535044999967795,1.0593288999807555,391.3515625,391.359375,0.9052132701421801,0.6409395973154363,0.75049115913556,0.6376811594202898,0.4074074074074074,0.4971751412429379,0.837129840546697,0.9645669291338582,0.8963414634146342,0.5294117647058824,0.3987341772151899,0.4548736462093863,0.19402985074626866,0.1566265060240964,0.17333333333333334
5,TfidfVectorizer,AdaBoost,"{'estimator__n_estimators': 50, 'estimator__learning_rate': 0.1}",0.41386554621848737,0.18634453781512605,0.7417174000001978,1.0549003999913111,390.8046875,390.6953125,0.7132616487455197,0.6677852348993288,0.6897746967071057,0.5966386554621849,0.3287037037037037,0.42388059701492536,0.8378378378378378,0.9356955380577427,0.8840669559826411,0.32340425531914896,0.4810126582278481,0.38676844783715014,0.4,0.0963855421686747,0.1553398058252427
5,TfidfVectorizer,AdaBoost,"{'estimator__n_estimators': 50, 'estimator__learning_rate': 1.0}",0.47689075630252103,0.17016806722689076,0.7712353999959305,1.067099199979566,390.6953125,390.6875,0.8066914498141264,0.7281879194630873,0.7654320987654321,0.5734265734265734,0.37962962962962965,0.4568245125348189,0.8466257668711656,0.905511811023622,0.8750792644261256,0.4881889763779528,0.3924050632911392,0.43508771929824563,0.12727272727272726,0.08433734939759036,0.10144927536231885
5,TfidfVectorizer,AdaBoost,"{'estimator__n_estimators': 100, 'estimator__learning_rate': 0.01}",0.4810924369747899,0.1726890756302521,1.0463618000212591,1.1465615000051912,390.6875,390.546875,0.7246376811594203,0.6711409395973155,0.6968641114982579,0.5950413223140496,0.3333333333333333,0.42729970326409494,0.8432055749128919,0.952755905511811,0.8946395563770795,0.4921875,0.3987341772151899,0.4405594405594406,0.19402985074626866,0.1566265060240964,0.17333333333333334
5,TfidfVectorizer,AdaBoost,"{'estimator__n_estimators': 100, 'estimator__learning_rate': 0.1}",0.42016806722689076,0.18823529411764706,1.0364570999809075,1.1474267000157852,390.5703125,390.59765625,0.7252747252747253,0.6644295302013423,0.6935201401050788,0.6258992805755396,0.4027777777777778,0.49014084507042255,0.8463541666666666,0.8530183727034121,0.8496732026143791,0.33796296296296297,0.4620253164556962,0.39037433155080214,0.5238095238095238,0.13253012048192772,0.21153846153846154
5,TfidfVectorizer,AdaBoost,"{'estimator__n_estimators': 100, 'estimator__learning_rate': 1.0}",0.4737394957983193,0.16596638655462184,1.0210950000036974,1.1552793000009842,390.46484375,390.609375,0.8264462809917356,0.6711409395973155,0.7407407407407407,0.5736434108527132,0.3425925925925926,0.4289855072463768,0.8478527607361963,0.9068241469816273,0.8763474952441345,0.46715328467153283,0.4050632911392405,0.43389830508474575,0.35714285714285715,0.12048192771084337,0.18018018018018017
