seed,vectorizer,model,params,accuracy,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_democratic,recall_class_democratic,f1_class_democratic,precision_class_republican,recall_class_republican,f1_class_republican
2,CountVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'brute'}",0.8295,0.8960946998558939,4.526116800028831,902.1875,2828.109375,0.9113607990012484,0.73,0.8106607440310938,0.7748123436196831,0.929,0.8449295134151887
2,CountVectorizer,KNeighbors,"{'n_neighbors': 5, 'algorithm': 'ball_tree'}",0.8295,0.9211024001706392,4.4601706000976264,906.03125,2872.29296875,0.926261319534282,0.716,0.8076706147772138,0.7685411572942136,0.943,0.8468792096991469
2,CountVectorizer,KNeighbors,"{'n_neighbors': 5, 'algorithm': 'kd_tree'}",0.8295,0.9006542998831719,4.436960400082171,906.015625,2836.125,0.926261319534282,0.716,0.8076706147772138,0.7685411572942136,0.943,0.8468792096991469
2,CountVectorizer,KNeighbors,"{'n_neighbors': 5, 'algorithm': 'brute'}",0.8295,0.9017227001022547,4.4489603999536484,902.95703125,2828.33984375,0.926261319534282,0.716,0.8076706147772138,0.7685411572942136,0.943,0.8468792096991469
2,CountVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'ball_tree'}",0.82325,0.900579100009054,4.465322100091726,902.65234375,2861.34375,0.9295681063122924,0.6995,0.7982881597717546,0.7591182364729459,0.947,0.842714126807564
2,CountVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'kd_tree'}",0.82325,0.9064331999979913,4.5138861001469195,901.984375,2922.19140625,0.9295681063122924,0.6995,0.7982881597717546,0.7591182364729459,0.947,0.842714126807564
2,CountVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'brute'}",0.82325,0.9067505998536944,4.437102399999276,907.46484375,2903.0703125,0.9295681063122924,0.6995,0.7982881597717546,0.7591182364729459,0.947,0.842714126807564
2,CountVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'sqrt'}",0.89825,2.434602899942547,1.4365110001526773,907.39453125,876.4453125,0.9229952203929899,0.869,0.8951841359773371,0.8762399622106755,0.9275,0.9011416079669662
2,CountVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'log2'}",0.77925,4.061742399819195,0.98362149996683,913.57421875,879.4765625,0.7824987354577643,0.7735,0.7779733467437767,0.7760751359367276,0.785,0.7805120556798409
2,CountVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': None}",0.91725,11.493603500071913,1.4410467999987304,912.64453125,872.9453125,0.9195575666163901,0.9145,0.917021809977438,0.9149676777722526,0.92,0.9174769384193467
2,CountVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'sqrt'}",0.89125,2.28863239986822,1.4364265000913292,907.9140625,876.08203125,0.9099004714510215,0.8685,0.88871834228703,0.8742228598756576,0.914,0.8936690295771205
2,CountVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'log2'}",0.78425,4.086990799987689,0.990254299947992,914.55859375,879.26171875,0.8032,0.753,0.7772903225806451,0.7675294117647059,0.8155,0.7907878787878788
2,CountVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': None}",0.92275,9.060045100050047,0.982506699860096,912.015625,888.7265625,0.9315977539561,0.9125,0.9219499873705481,0.9142577168054875,0.933,0.9235337787676318
2,CountVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'sqrt'}",0.89125,2.289658199995756,1.4337532999925315,907.72265625,876.07421875,0.9099004714510215,0.8685,0.88871834228703,0.8742228598756576,0.914,0.8936690295771205
2,CountVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'log2'}",0.78425,4.0578562000300735,1.438623100053519,915.30078125,879.1953125,0.8032,0.753,0.7772903225806451,0.7675294117647059,0.8155,0.7907878787878788
2,CountVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': None}",0.92275,9.034881399944425,0.9920479999855161,912.34765625,888.703125,0.9315977539561,0.9125,0.9219499873705481,0.9142577168054875,0.933,0.9235337787676318
2,CountVectorizer,GradientBoosting,"{'n_estimators': 100, 'criterion': 'friedman_mse'}",0.79875,8.037677200045437,1.4550356999970973,910.94140625,873.31640625,0.9686274509803922,0.6175,0.7541984732824427,0.7192660550458716,0.98,0.8296296296296296
2,CountVectorizer,GradientBoosting,"{'n_estimators': 100, 'criterion': 'squared_error'}",0.79875,8.065861799987033,1.4399128998629749,910.64453125,873.13671875,0.9686274509803922,0.6175,0.7541984732824427,0.7192660550458716,0.98,0.8296296296296296
2,CountVectorizer,GradientBoosting,"{'n_estimators': 150, 'criterion': 'friedman_mse'}",0.82675,11.616501100128517,0.9850309998728335,910.68359375,873.13671875,0.9554006968641114,0.6855,0.7982532751091703,0.754775828460039,0.968,0.8481927710843373
2,CountVectorizer,GradientBoosting,"{'n_estimators': 150, 'criterion': 'squared_error'}",0.82675,11.635146399959922,0.9901902000419796,910.26171875,872.43359375,0.9554006968641114,0.6855,0.7982532751091703,0.754775828460039,0.968,0.8481927710843373
2,CountVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'friedman_mse'}",0.84025,15.281905699986964,0.9889444999862462,909.71484375,873.234375,0.9564050972501676,0.713,0.8169578917215697,0.7712235950577919,0.9675,0.8582834331337326
2,CountVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'squared_error'}",0.84025,15.153242399916053,0.9926483000162989,909.83203125,872.546875,0.9564050972501676,0.713,0.8169578917215697,0.7712235950577919,0.9675,0.8582834331337326
2,CountVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.01}",0.58975,5.1487942999228835,1.024895700160414,907.65625,872.6640625,0.9944903581267218,0.1805,0.30554380025391453,0.5493538630739621,0.999,0.7088877062267164
2,CountVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.1}",0.6795,5.1449660998769104,1.0078589001204818,906.9453125,872.80859375,0.9711286089238845,0.37,0.5358435916002896,0.6108709079678815,0.989,0.7552500954562811
2,CountVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 1.0}",0.74225,5.150157199939713,0.9976321998983622,907.37109375,872.5546875,0.9690222652468539,0.5005,0.6600725354434553,0.6632962588473206,0.984,0.7924300382524663
2,CountVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.01}",0.612,9.432578100124374,1.0462531000375748,907.00390625,872.828125,0.9628099173553719,0.233,0.3752012882447665,0.5637087599544938,0.991,0.7186366932559826
2,CountVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.1}",0.72525,9.404223800171167,1.0472206000704318,907.3515625,872.77734375,0.9527638190954774,0.474,0.6330550918196995,0.6499168053244593,0.9765,0.7804195804195804
2,CountVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 1.0}",0.82325,9.395888300146908,1.040018699830398,907.03125,872.72265625,0.9667870036101083,0.6695,0.7911373707533235,0.7472275334608031,0.977,0.8468039003250271
2,CountVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.01}",0.6335,13.841490400023758,1.0811432001646608,907.28515625,872.72265625,0.968421052631579,0.276,0.42957198443579764,0.5778425655976677,0.991,0.7300184162062615
2,CountVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.1}",0.75575,13.682326199952513,1.07573420018889,906.921875,872.48046875,0.962059620596206,0.5325,0.6855487608625684,0.6768060836501901,0.979,0.8003269977518904
2,CountVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 1.0}",0.8525,13.690590800018981,1.0767923998646438,907.2890625,872.8046875,0.9462025316455697,0.7475,0.835195530726257,0.7913223140495868,0.9575,0.8665158371040724
2,CountVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l2'}",0.956,0.9307748000137508,1.4165099998936057,904.02734375,872.3203125,0.9710743801652892,0.94,0.9552845528455285,0.9418604651162791,0.972,0.9566929133858267
2,CountVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l1'}",0.95,1.0126555999740958,0.9638229000847787,904.40234375,872.37890625,0.9658385093167702,0.933,0.9491353001017294,0.9352030947775629,0.967,0.9508357915437562
2,CountVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'elasticnet'}",0.95525,0.9762996002100408,1.4110429000575095,904.140625,872.32421875,0.9724961079398028,0.937,0.9544181308887191,0.9392185238784371,0.9735,0.9560520500859317
2,CountVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l2'}",0.95325,0.9264870001934469,1.4314099000766873,904.421875,872.38671875,0.965588084232152,0.94,0.9526222447428426,0.9415489527520702,0.9665,0.9538613372810264
2,CountVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l1'}",0.845,0.9680616999976337,1.9027585999574512,904.1015625,872.3671875,0.9323308270676691,0.744,0.8275862068965517,0.7870216306156406,0.946,0.8592188919164396
2,CountVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'elasticnet'}",0.941,0.9817272999789566,0.9683386001270264,904.46484375,900.05078125,0.9565217391304348,0.924,0.9399796541200407,0.9264990328820116,0.958,0.9419862340216323
2,CountVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l2'}",0.9005,0.9238704000599682,0.9727125999052078,904.10546875,904.10546875,0.9494949494949495,0.846,0.8947646747752512,0.8611361587015329,0.955,0.905642484589853
2,CountVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l1'}",0.6635,0.9441070000175387,1.8883112000767142,904.46484375,872.26953125,0.9077306733167082,0.364,0.5196288365453248,0.6022514071294559,0.963,0.7410542516352443
2,CountVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'elasticnet'}",0.814,0.9550439999438822,1.4269658999983221,904.046875,872.28515625,0.9422535211267605,0.669,0.7824561403508772,0.7434108527131783,0.959,0.8375545851528384
3,TfidfVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'gini'}",0.947,49.913397199939936,1.218464900040999,905.58984375,619.8671875,0.9584615384615385,0.9345,0.9463291139240506,0.9360975609756098,0.9595,0.9476543209876543
3,TfidfVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'entropy'}",0.94325,45.35316850012168,1.203539300011471,631.50390625,595.5546875,0.9548486403283736,0.9305,0.9425170929349203,0.932228181374939,0.956,0.9439644532214269
3,TfidfVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'log_loss'}",0.94325,45.40817219996825,1.2032349999062717,616.98828125,594.32421875,0.9548486403283736,0.9305,0.9425170929349203,0.932228181374939,0.956,0.9439644532214269
3,TfidfVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'gini'}",0.9455,99.0384967001155,0.7211070000194013,758.546875,759.06640625,0.9550561797752809,0.935,0.944921677614957,0.9363369245837414,0.956,0.946066303809995
3,TfidfVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'entropy'}",0.94475,89.94850659999065,0.7137786000967026,767.44140625,734.61328125,0.9545222278998468,0.934,0.9441496082891079,0.9353891336270191,0.9555,0.9453376205787781
3,TfidfVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'log_loss'}",0.94475,89.8372847000137,0.7164755000267178,742.703125,734.671875,0.9545222278998468,0.934,0.9441496082891079,0.9353891336270191,0.9555,0.9453376205787781
3,TfidfVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'gini'}",0.9455,148.02707800013013,0.8450472999829799,887.23046875,887.8203125,0.9573921971252567,0.9325,0.9447821681864235,0.9342105263157895,0.9585,0.9461994076999013
3,TfidfVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'entropy'}",0.94725,134.37292589992285,0.8323468999005854,895.7734375,856.1484375,0.9589533093894305,0.9345,0.9465687515826792,0.9361287176986836,0.96,0.9479140952851148
3,TfidfVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'log_loss'}",0.94725,134.39820299996063,0.8463850999251008,864.57421875,856.12890625,0.9589533093894305,0.9345,0.9465687515826792,0.9361287176986836,0.96,0.9479140952851148
3,TfidfVectorizer,SVC,"{'C': 0.1, 'kernel': 'linear'}",0.95825,143.08057400025427,4.971278100274503,1107.94921875,875.546875,0.9640506329113924,0.952,0.9579874213836478,0.9525925925925925,0.9645,0.9585093167701864
3,TfidfVectorizer,SVC,"{'C': 0.1, 'kernel': 'rbf'}",0.9515,207.78000520030037,9.303465100005269,1105.40234375,872.70703125,0.9569838056680162,0.9455,0.9512072434607646,0.9461462450592886,0.9575,0.9517892644135189
3,TfidfVectorizer,SVC,"{'C': 0.1, 'kernel': 'sigmoid'}",0.95775,148.2334206001833,5.19084809999913,1087.3046875,866.98828125,0.9630753667172484,0.952,0.9575056575308021,0.9525457241720218,0.9635,0.9579915485955754
3,TfidfVectorizer,SVC,"{'C': 1, 'kernel': 'linear'}",0.95875,149.28411120036617,2.5419250996783376,1168.33203125,860.73828125,0.9712378017462763,0.9455,0.9581960983025082,0.9469069654164637,0.972,0.9592894152479645
3,TfidfVectorizer,SVC,"{'C': 1, 'kernel': 'rbf'}",0.9605,326.31788989994675,5.920359900221229,1141.8359375,870.7109375,0.9708588957055214,0.9495,0.9600606673407482,0.950587084148728,0.9715,0.9609297725024728
3,TfidfVectorizer,SVC,"{'C': 1, 'kernel': 'sigmoid'}",0.9575,234.62430729996413,2.4630177998915315,1128.83984375,865.859375,0.9716494845360825,0.9425,0.9568527918781726,0.9441747572815534,0.9725,0.958128078817734
3,TfidfVectorizer,SVC,"{'C': 10, 'kernel': 'linear'}",0.95575,164.04993409989402,1.7176650003530085,1224.421875,862.140625,0.9754825247782994,0.935,0.9548123563952005,0.9375900144023044,0.9765,0.9566495224099927
3,TfidfVectorizer,SVC,"{'C': 10, 'kernel': 'rbf'}",0.96025,454.2088037999347,5.92223360016942,1121.2578125,867.1875,0.9737519300051467,0.946,0.9596753740806493,0.9474963539134662,0.9745,0.9608084791718018
3,TfidfVectorizer,SVC,"{'C': 10, 'kernel': 'sigmoid'}",0.94925,548.189257199876,1.3476724000647664,1144.7578125,863.69921875,0.9648215209518882,0.9325,0.9483854563946097,0.9346879535558781,0.966,0.9500860585197934
3,TfidfVectorizer,MultinomialNB,{'alpha': 0.01},0.897,0.9733519000001252,0.9727165000513196,861.12890625,832.59765625,0.8985943775100401,0.895,0.8967935871743486,0.8954183266932271,0.899,0.8972055888223552
3,TfidfVectorizer,MultinomialNB,{'alpha': 0.1},0.931,0.9731695000082254,1.4324408997781575,859.5,832.32421875,0.9461697722567288,0.914,0.9298067141403866,0.9168278529980658,0.948,0.9321533923303835
3,TfidfVectorizer,MultinomialNB,{'alpha': 1.0},0.948,0.9672995000146329,1.4238269999623299,859.1015625,831.34765625,0.9735729386892178,0.921,0.94655704008222,0.9250474383301708,0.975,0.9493670886075949
3,TfidfVectorizer,LogisticRegression,"{'C': 0.1, 'penalty': 'l2'}",0.95025,1.004781600087881,0.9720668001100421,863.140625,830.62890625,0.9550277918140475,0.945,0.9499874340286504,0.9455714992577932,0.9555,0.9505098234270082
3,TfidfVectorizer,LogisticRegression,"{'C': 1, 'penalty': 'l2'}",0.95725,1.0138436001725495,1.4260825999081135,863.328125,829.97265625,0.962569549822964,0.9515,0.9570027659039477,0.9520514087988137,0.963,0.9574944071588367
3,TfidfVectorizer,LogisticRegression,"{'C': 10, 'penalty': 'l2'}",0.9605,1.0143407001160085,0.9649009997956455,862.515625,829.671875,0.9698979591836735,0.9505,0.9601010101010101,0.9514705882352941,0.9705,0.9608910891089109
3,TfidfVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'ball_tree'}",0.6505,0.9069369998760521,4.334591200109571,856.26171875,2863.42578125,0.7751371115173674,0.424,0.5481577246283129,0.6035788024776325,0.877,0.7150428047289034
3,TfidfVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'kd_tree'}",0.6505,0.9103374998085201,4.467680300120264,855.625,2814.40625,0.7751371115173674,0.424,0.5481577246283129,0.6035788024776325,0.877,0.7150428047289034
3,TfidfVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'brute'}",0.6505,0.9145121998153627,4.336938200052828,860.01953125,2856.265625,0.7751371115173674,0.424,0.5481577246283129,0.6035788024776325,0.877,0.7150428047289034
3,TfidfVectorizer,KNeighbors,"{'n_neighbors': 5, 'algorithm': 'ball_tree'}",0.644,0.9113361998461187,4.321880000177771,858.73828125,2861.953125,0.8083511777301927,0.3775,0.5146557600545331,0.5939334637964775,0.9105,0.7189103829451243
3,TfidfVectorizer,KNeighbors,"{'n_neighbors': 5, 'algorithm': 'kd_tree'}",0.644,0.9124529003165662,4.420463299844414,854.65234375,2835.39453125,0.8083511777301927,0.3775,0.5146557600545331,0.5939334637964775,0.9105,0.7189103829451243
3,TfidfVectorizer,KNeighbors,"{'n_neighbors': 5, 'algorithm': 'brute'}",0.644,0.9073681998997927,4.359517099801451,855.5234375,2845.015625,0.8083511777301927,0.3775,0.5146557600545331,0.5939334637964775,0.9105,0.7189103829451243
3,TfidfVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'ball_tree'}",0.64375,0.93474439997226,4.32851850008592,853.64453125,2859.90625,0.8484848484848485,0.35,0.49557522123893805,0.5905511811023622,0.9375,0.7246376811594203
3,TfidfVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'kd_tree'}",0.64375,0.9108494999818504,4.324745700228959,859.234375,2776.6953125,0.8484848484848485,0.35,0.49557522123893805,0.5905511811023622,0.9375,0.7246376811594203
3,TfidfVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'brute'}",0.64375,0.917380299884826,4.396254499908537,855.28515625,2855.9375,0.8484848484848485,0.35,0.49557522123893805,0.5905511811023622,0.9375,0.7246376811594203
3,TfidfVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'sqrt'}",0.884,2.2600225997157395,0.9615910002030432,859.9921875,851.4765625,0.9008350730688935,0.863,0.881511746680286,0.8685220729366603,0.905,0.8863858961802155
3,TfidfVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'log2'}",0.77875,3.3240167000330985,0.9751967000775039,862.38671875,856.8046875,0.7929584866001052,0.7545,0.7732513451191392,0.765855984740105,0.803,0.7839882841103246
3,TfidfVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': None}",0.92625,18.503337500151247,1.4534803996793926,865.078125,829.8125,0.9347271800101988,0.9165,0.9255238576117142,0.918097106424718,0.936,0.9269621193364694
3,TfidfVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'sqrt'}",0.899,2.020480700302869,0.9767880002036691,857.9453125,851.32421875,0.9059003051881994,0.8905,0.8981341401916288,0.8923303834808259,0.9075,0.8998512642538423
3,TfidfVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'log2'}",0.7875,3.0688974000513554,0.9796165996231139,862.74609375,856.48046875,0.7954779033915724,0.774,0.7845919918905221,0.7799415774099319,0.801,0.7903305377405032
3,TfidfVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': None}",0.90575,15.455684799700975,0.9703798000700772,862.78515625,845.66015625,0.9233176838810642,0.885,0.9037528720959919,0.8895823331733077,0.9265,0.9076659319128092
3,TfidfVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'sqrt'}",0.899,2.016159599646926,0.9691403000615537,860.12109375,851.3359375,0.9059003051881994,0.8905,0.8981341401916288,0.8923303834808259,0.9075,0.8998512642538423
3,TfidfVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'log2'}",0.7875,3.0731343999505043,0.984614800196141,865.17578125,856.47265625,0.7954779033915724,0.774,0.7845919918905221,0.7799415774099319,0.801,0.7903305377405032
3,TfidfVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': None}",0.90575,15.468083600047976,1.426118299830705,862.69921875,845.56640625,0.9233176838810642,0.885,0.9037528720959919,0.8895823331733077,0.9265,0.9076659319128092
3,TfidfVectorizer,GradientBoosting,"{'n_estimators': 100, 'criterion': 'friedman_mse'}",0.79975,18.83262149989605,0.9798343000002205,860.078125,853.99609375,0.9694596711041503,0.619,0.7555691180958194,0.7201615864854939,0.9805,0.8304044039805208
3,TfidfVectorizer,GradientBoosting,"{'n_estimators': 100, 'criterion': 'squared_error'}",0.79975,18.822432999964803,1.4344763001427054,859.49609375,830.046875,0.9694596711041503,0.619,0.7555691180958194,0.7201615864854939,0.9805,0.8304044039805208
3,TfidfVectorizer,GradientBoosting,"{'n_estimators': 150, 'criterion': 'friedman_mse'}",0.82725,27.74805109994486,1.4537337999790907,859.578125,830.52734375,0.9529411764705882,0.6885,0.7994194484760523,0.7561643835616438,0.966,0.848298572996707
3,TfidfVectorizer,GradientBoosting,"{'n_estimators': 150, 'criterion': 'squared_error'}",0.82725,27.75024600001052,0.9831785000860691,860.22265625,854.5859375,0.9529411764705882,0.6885,0.7994194484760523,0.7561643835616438,0.966,0.848298572996707
3,TfidfVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'friedman_mse'}",0.84075,36.68049480021,0.9880376001819968,859.89453125,830.41796875,0.9552438209752839,0.715,0.8178438661710037,0.7722732720735118,0.9665,0.858538751943149
3,TfidfVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'squared_error'}",0.84075,36.59379109973088,1.451399200130254,859.921875,830.015625,0.9552438209752839,0.715,0.8178438661710037,0.7722732720735118,0.9665,0.858538751943149
3,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.01}",0.58975,7.277843399904668,1.018204000312835,859.109375,829.45703125,0.9944903581267218,0.1805,0.30554380025391453,0.5493538630739621,0.999,0.7088877062267164
3,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.1}",0.6795,7.243006800301373,1.016574699897319,858.8203125,829.8359375,0.9711286089238845,0.37,0.5358435916002896,0.6108709079678815,0.989,0.7552500954562811
3,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 1.0}",0.7485,7.267422900069505,1.017897800076753,858.76953125,829.54296875,0.9671052631578947,0.5145,0.6716710182767625,0.6692779291553134,0.9825,0.796191247974068
